Year,Quarter,MType,資料日期,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
2024,2,sii,2025-11-17,2345,智邦,1663917,-2550790,-283036,606468,-563441,14070421,13506980
2024,2,sii,2025-11-17,2347,聯強,19877408,-8973882,-2780412,3707609,11830723,11156269,22986992
2024,2,sii,2025-11-17,2348,海悅,87461,-903701,413182,,-403058,5379485,4976427
2024,2,sii,2025-11-17,2349,錸德,595431,-1104865,279825,76137,-153472,4597111,4443639
2024,2,sii,2025-11-17,2351,順德,414445,-184038,-140262,3439,93584,836957,930541
2024,2,sii,2025-11-17,2352,佳世達,881760,-6680533,2395898,995474,-2407401,25472899,23065498
2024,2,sii,2025-11-17,2353,宏碁,-2467055,-10346362,8017082,2077273,-2719062,48134128,45415066
2024,2,sii,2025-11-17,2354,鴻準,2300709,-26851959,-2922148,1014621,-26458777,47253599,20794822
2024,2,sii,2025-11-17,2355,敬鵬,1287495,-2570583,-354158,32266,-1604980,4501650,2896670
2024,2,sii,2025-11-17,2356,英業達,4572978,-6580061,10394379,1339116,9726412,28133069,37859481
2024,2,sii,2025-11-17,2357,華碩,-25667092,-4415956,11538615,4511372,-14033061,79226605,65193544
2024,2,sii,2025-11-17,2359,所羅門,43720,-43412,400179,209,400696,1255387,1656083
2024,2,sii,2025-11-17,2360,致茂,2994010,-766457,-1127671,64410,1164292,4132261,5296553
2024,2,sii,2025-11-17,2362,藍天,-922678,-1299194,1924340,32902,-264630,5215454,4950824
2024,2,sii,2025-11-17,2363,矽統,-148027,12698,-3146,133,-138342,3758872,3620530
2024,2,sii,2025-11-17,2364,倫飛,72589,-7530,-16034,-1054,47971,364910,412881
2024,2,sii,2025-11-17,2365,昆盈,99913,18462,-18395,8819,108799,883381,992180
2024,2,sii,2025-11-17,2367,燿華,852671,-1251933,938658,98283,637679,866459,1504138
2024,2,sii,2025-11-17,2368,金像電,1697860,-1663788,595752,429445,1059269,7740915,8800184
2024,2,sii,2025-11-17,2369,菱生,298137,216311,-193136,2972,324284,1216675,1540959
2024,2,sii,2025-11-17,2371,大同,-1000453,1747520,-2736451,305781,-1683603,14291041,12607438
2024,2,sii,2025-11-17,2373,震旦行,226757,330589,-328859,66010,294497,2723584,3018081
2024,2,sii,2025-11-17,2374,佳能,26976,-705336,-94440,72899,-699901,3092203,2392302
2024,2,sii,2025-11-17,2375,凱美,493994,-377646,-79866,38510,74992,645151,720143
2024,2,sii,2025-11-17,2376,技嘉,-21625143,-2114528,16286625,308973,-7144073,23166075,16022002
2024,2,sii,2025-11-17,2377,微星,-3592068,-7022336,2835967,287029,-7491408,25772522,18281114
2024,2,sii,2025-11-17,2379,瑞昱,11661343,-6113496,553369,-6553,6094663,10268291,16362954
2024,2,sii,2025-11-17,2380,虹光,-69175,-49070,-124731,50420,-192556,505888,313332
2024,2,sii,2025-11-17,2382,廣達,3669641,22324129,-60385914,2122209,-32269935,177234068,144964133
2024,2,sii,2025-11-17,2383,台光電,3798540,-2401511,2621022,236751,4254802,9258881,13513683
2024,2,sii,2025-11-17,2385,群光,2908629,-1641976,4673170,1571899,7511722,19154156,26665878
2024,2,sii,2025-11-17,2387,精元,864378,-59325,-667095,159975,297933,4106630,4404563
2024,2,sii,2025-11-17,2388,威盛,1044460,-3039100,565185,403202,-1026253,10920270,9894017
2024,2,sii,2025-11-17,2390,云辰,-36582,-184400,-105003,2231,-323754,679547,355793
2024,2,sii,2025-11-17,2392,正崴,548993,-7419603,5746326,711066,-413218,14844796,14431578
2024,2,sii,2025-11-17,2393,億光,808819,-750318,499391,137481,695373,4929740,5625113
2024,2,sii,2025-11-17,2395,研華,1431439,634181,535165,278662,2879447,11011580,13891027
2024,2,sii,2025-11-17,2397,友通,450480,-23629,-140108,36110,322853,1490285,1813138
2024,2,sii,2025-11-17,2399,映泰,-129329,23583,-902,4637,-102011,695035,593024
2024,2,sii,2025-11-17,2401,凌陽,480813,10622,149819,20168,661422,4091218,4752640
2024,2,sii,2025-11-17,2402,毅嘉,240519,-882876,916213,214606,488462,1802295,2290757
2024,2,sii,2025-11-17,2404,漢唐,718094,-3339941,3553255,212954,1144362,9385681,10530043
2024,2,sii,2025-11-17,2405,輔信,92280,-156927,-28830,21627,-71850,1295111,1223261
2024,2,sii,2025-11-17,2406,國碩,-1621695,-1094440,2587350,38187,-90598,2320944,2230346
2024,2,sii,2025-11-17,2408,南亞科,2209291,-5558615,7040170,2988461,6679307,58812043,65491350
2024,2,sii,2025-11-17,2409,友達,4930667,-23284332,4661385,1683818,-12008462,83969463,71961001
2024,2,sii,2025-11-17,2412,中華電,29230641,-22547096,-2813542,18018,3888021,33823884,37711905
2024,2,sii,2025-11-17,2413,環科,123715,-11461,-33515,-8730,70009,723930,793939
2024,2,sii,2025-11-17,2414,精技,-251399,-60288,330843,9091,28247,599606,627853
2024,2,sii,2025-11-17,2415,錩新,413905,-90451,-331125,32257,24586,452742,477328
2024,2,sii,2025-11-17,2417,圓剛,155127,11810,-45481,71447,192903,2218583,2411486
2024,2,sii,2025-11-17,2419,仲琦,240485,126906,276312,72308,716011,1980637,2696648
2024,2,sii,2025-11-17,2420,新巨,348437,-53849,-26541,19834,287881,885011,1172892
2024,2,sii,2025-11-17,2421,建準,714584,-454607,529148,106455,895580,4030886,4926466
2024,2,sii,2025-11-17,2423,固緯,181356,-31095,-96326,17683,71618,518259,589877
2024,2,sii,2025-11-17,2424,隴華,-60884,-8756,62692,589,-6359,176847,170488
2024,2,sii,2025-11-17,2425,承啟,255858,315360,81125,-20047,632296,1089206,1721502
2024,2,sii,2025-11-17,2426,鼎元,47933,142980,-84972,926,106867,1189849,1296716
2024,2,sii,2025-11-17,2427,三商電,65958,-38686,-246256,1111,-217873,546527,328654
2024,2,sii,2025-11-17,2428,興勤,879808,-907659,190570,241499,404218,2599316,3003534
2024,2,sii,2025-11-17,2429,銘旺科,-15869,91830,-12304,43,63700,62644,126344
2024,2,sii,2025-11-17,2430,燦坤,932869,-61820,-763974,14,107089,1301365,1408454
2024,2,sii,2025-11-17,2431,聯昌,18358,-156060,-13383,19523,-131562,687714,556152
2024,2,sii,2025-11-17,2432,倚天酷碁-創,246730,-2233,-2830,2525,244192,889139,1133331
2024,2,sii,2025-11-17,2433,互盛電,684149,-302773,-171186,41227,251417,536065,787482
2024,2,sii,2025-11-17,2434,統懋,-11126,-20050,24926,2374,-3876,27268,23392
2024,2,sii,2025-11-17,2436,偉詮電,441949,-590229,-110496,40893,-217883,1242075,1024192
2024,2,sii,2025-11-17,2438,翔耀,-60560,-134289,205984,,11135,194977,206112
2024,2,sii,2025-11-17,2439,美律,2253813,524298,416045,117268,3311424,5526722,8838146
2024,2,sii,2025-11-17,2440,太空梭,-237751,-12091,114442,17142,-118258,442756,324498
2024,2,sii,2025-11-17,2441,超豐,2762871,-1291130,-17719,39705,1493727,4727979,6221706
2024,2,sii,2025-11-17,2442,新美齊,407975,-30382,922860,2586,1303039,1036439,2339478
2024,2,sii,2025-11-17,2444,兆勁,98299,61421,-85364,,74356,384774,459130
2024,2,sii,2025-11-17,2449,京元電子,8167869,-5313754,-2050500,-19684,783931,12262554,13046485
2024,2,sii,2025-11-17,2450,神腦,740625,-11121,-151052,26,578478,2168285,2746763
2024,2,sii,2025-11-17,2451,創見,-117871,644298,-47232,14896,494091,1858719,2352810
2024,2,sii,2025-11-17,2453,凌群,-92511,-99207,-48850,7642,-232926,884494,651568
2024,2,sii,2025-11-17,2454,聯發科,75144111,-24929401,-32835819,7077093,24455984,165396010,189851994
2024,2,sii,2025-11-17,2455,全新,679988,-29138,-201942,20083,468991,825831,1294822
2024,2,sii,2025-11-17,2457,飛宏,-233244,-408482,-350172,260006,-731892,5851805,5119913
2024,2,sii,2025-11-17,2458,義隆,1832886,630676,-589175,1814,1876201,2614034,4490235
2024,2,sii,2025-11-17,2459,敦吉,250232,-470241,-404213,67268,-556954,1827870,1270916
2024,2,sii,2025-11-17,2460,建通,-214476,-315844,332219,39745,-158356,1040692,882336
2024,2,sii,2025-11-17,2461,光群雷,-151602,-54014,-103802,66629,-242789,1503335,1260546
2024,2,sii,2025-11-17,2462,良得電,6034,-29523,209458,-137383,48586,702223,750809
2024,2,sii,2025-11-17,2464,盟立,194273,298527,-46642,81240,527398,1271675,1799073
2024,2,sii,2025-11-17,2465,麗臺,-359197,16517,290256,13753,-38671,309350,270679
2024,2,sii,2025-11-17,2466,冠西電,-207627,-82913,-9029,50175,-249394,604711,355317
2024,2,sii,2025-11-17,2467,志聖,685038,-337779,-71201,98873,374931,1432549,1807480
2024,2,sii,2025-11-17,2468,華經,-85041,14200,-84489,1328,-154002,383681,229679
2024,2,sii,2025-11-17,2471,資通,4968,-82049,-8362,,-85443,553759,468316
2024,2,sii,2025-11-17,2472,立隆電,503468,-182051,-231442,70652,160627,2839511,3000138
2024,2,sii,2025-11-17,2474,可成,-3206837,-10039160,-2511726,1673355,-14084368,42462866,28378498
2024,2,sii,2025-11-17,2476,鉅祥,216877,-98579,1658981,201228,1978507,3707859,5686366
2024,2,sii,2025-11-17,2477,美隆電,127429,-71372,13917,104811,174785,982785,1157570
2024,2,sii,2025-11-17,2478,大毅,375537,-228151,-127501,69373,89258,1721069,1810327
2024,2,sii,2025-11-17,2480,敦陽科,-282279,-166968,-10929,7878,-452298,1834358,1382060
2024,2,sii,2025-11-17,2481,強茂,-153608,-337746,-236850,216362,-511842,3076877,2565035
2024,2,sii,2025-11-17,2482,連宇,-63181,-22986,-9883,7163,-88887,623458,534571
2024,2,sii,2025-11-17,2483,百容,136907,-67552,-113532,12303,-31874,616378,584504
2024,2,sii,2025-11-17,2484,希華,38772,-328898,-122838,-14327,-427291,1005700,578409
2024,2,sii,2025-11-17,2485,兆赫,998146,-348717,-352440,-6604,290385,1952910,2243295
2024,2,sii,2025-11-17,2486,一詮,427142,-132568,1245701,34384,1574659,1492468,3067127
2024,2,sii,2025-11-17,2488,漢平,-57825,20474,30116,67230,59995,861419,921414
2024,2,sii,2025-11-17,2489,瑞軒,-506950,38386,-54335,23520,-499379,3789402,3290023
2024,2,sii,2025-11-17,2491,吉祥全,-17927,28198,-5789,52,4534,72818,77352
2024,2,sii,2025-11-17,2492,華新科,2880651,-1604121,1352593,478042,3107165,6621395,9728560
2024,2,sii,2025-11-17,2493,揚博,84765,13648,-99538,-18512,-19637,988276,968639
2024,2,sii,2025-11-17,2495,普安,98351,-90472,-121203,1591,-111733,314236,202503
2024,2,sii,2025-11-17,2496,卓越,147056,-15357,-117976,994,14717,183689,198406
2024,2,sii,2025-11-17,2497,怡利電,175663,-150591,-204450,13427,-165951,852998,687047
2024,2,sii,2025-11-17,2498,宏達電,-1027823,-1252582,2299165,863289,882049,12439363,13321412
2024,2,sii,2025-11-17,2501,國建,1135373,-62319,1076180,,2149234,5067592,7216826
2024,2,sii,2025-11-17,2504,國產,1374686,-127052,225749,52306,1525689,2307847,3833536
2024,2,sii,2025-11-17,2505,國揚,-894184,-338290,1384019,46,151591,2117455,2269046
2024,2,sii,2025-11-17,2506,太設,208895,-117142,-59460,1374,33667,702778,736445
2024,2,sii,2025-11-17,2509,全坤建,74427,-196567,87820,30434,-3886,944416,940530
2024,2,sii,2025-11-17,2511,太子,54092,66621,-446961,,-326248,8350801,8024553
2024,2,sii,2025-11-17,2514,龍邦,2753841,-1171380,-866253,13956,730164,2748076,3478240
2024,2,sii,2025-11-17,2515,中工,-3286342,-1022633,2869538,-70653,-1510090,3634597,2124507
2024,2,sii,2025-11-17,2516,新建,-803582,47953,401732,13602,-340295,1579827,1239532
2024,2,sii,2025-11-17,2520,冠德,5924788,711,-3566230,100,2359369,14178534,16537903
